Country Name,Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Unnamed: 65
Malta,MLT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3194402570.99455,3509045898.508,3757372125.20618,4018783698.53709,4336557102.78418,4708303676.96961,4967682925.7898,5290235611.30717,5575314006.95147,5856495175.74355,7160240676.09216,7275183488.41072,7760969209.27855,8342080313.88935,8645489676.06807,9008172740.67948,9452171592.12051,10192152727.8685,10858177290.1119,10992348763.2972,11905789837.5587,12060645513.4303,12703260179.4427,13756965203.8872,14924469420.14,16669551294.9975,18162830073.4829,19957387003.9197,21429851872.4924,23155449022.3146,21925800576.3531,
Myanmar,MMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16545400998.9196,17286081477.0577,18473554258.4606,20380242293.9087,22226685737.7043,24327419920.5913,26429382763.8648,28525466108.2044,30508618806.8975,33572978859.667,38585851499.1599,44348504006.1914,50322213380.0249,57913112197.9828,67617152379.3827,79182719268.1953,92434554705.7798,106782766813.712,120915261455.339,134520107197.597,149790653610.686,164419280388.933,182371121892.131,196135709328.632,209644114866.49,216277729440.661,213834731308.334,225516863812.204,245722590123.938,266992626560.549,278786295558.895,
Middle East & North Africa (excluding high income),MNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039235395691.3,1147041469123.68,1227921179883.07,1291730197707.0,1338355724739.2,1404078955298.25,1514499904417.15,1595025672900.42,1722752844965.87,1826069932948.47,1987413239058.96,2076757427550.33,2172723860614.19,2251736597505.91,2499749250254.96,2687583390754.69,2910462693990.11,3172088949324.37,3352351980599.08,3465477596809.99,3689377262380.82,3741704561620.24,3911054268486.15,3944899860101.3,3891329577750.12,3710239779185.91,3758271072537.14,3933857123013.63,4056698704180.53,4153727845113.24,4091186865471.85,
Montenegro,MNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3630783654.40344,4112198408.75996,4329976769.53981,4494566939.5923,4810099551.3252,5106752335.06363,6432378020.94846,7673382446.67981,8524397417.93584,8051514351.7114,8446529548.85296,8974083915.439,8603944433.85825,9237443096.02233,9557930151.60308,10161628572.0568,11325530657.0412,12249710436.6236,13371176340.5252,14367177788.9655,12444703950.0813,
Mongolia,MNG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7304733238.00148,6895246099.58696,6399581200.58723,6343676822.65691,6617430869.92062,7186995458.00265,7482164323.68802,7912729917.0184,8269043995.82613,8645988583.98835,8940570943.28758,9406455278.85722,10007490707.2702,10907345508.4981,12391145512.0984,13703932273.8082,15326665410.5643,17351254393.0187,19263123792.0367,19163741461.4291,20621063954.4707,24691841190.0464,28889684311.683,30402499578.9283,32506744921.2182,31928136100.8223,32817601635.4333,35392260803.7048,39048923663.0495,41972674454.4322,40542463806.8386,
Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4103854174.09143,3940299912.77133,4461211124.07163,4854169583.37953,5067949287.86273,5738874923.86874,6501646963.52844,7227786695.26936,8189894074.05227,8471803374.2382,9704062444.25526,10773428515.8973,11728317236.7915,12997525991.5308,14293102074.8369,16153199279.728,17869261493.2443,19549906100.9895,20943562993.5687,22565301062.4227,24745386724.0785,25745855746.6741,27733011810.3359,29941333846.0074,34918471458.0821,37950978490.3475,36775580595.8018,38955445881.1667,40568620802.1417,40550942998.3589,
Mauritania,MRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5365265022.28523,5645885427.51106,5882772422.70353,6375937129.13631,6312772752.69945,7078045738.51594,7627042701.99018,7449419839.36505,7742523962.96044,8142813638.51062,7998674604.9828,8108767980.64662,8350822713.9109,9095217498.59862,9782123425.59358,10950897842.5436,13350699882.2459,13439342117.0449,13655394671.8132,13772963798.7614,14298541791.8009,15206335118.1468,15797573506.5031,17107165464.4978,16883392126.9338,16995094117.3576,19569042826.8309,21877780559.6941,23417191699.7359,25208116419.002,25062067730.8278,
Mauritius,MUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5233922329.20266,5650919600.01012,6156113365.24123,6622307499.90722,7043479024.10304,7499512375.24363,8063559954.81802,8674563722.58392,9304840302.16225,9685634617.91024,10714407616.6214,11315956445.922,11680582118.1388,12602481622.8545,13502148251.2013,14170214945.0022,15309357188.843,16620931050.6999,17857009378.4263,18589628807.0342,19629432101.3954,20856589153.2036,21304168424.878,22487480674.613,23312206792.5804,24279686437.2369,26155431238.2557,27081834228.7363,28774700047.0613,30170647909.1902,25986281687.0712,
Malawi,MWI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6256661636.77311,7032939974.17003,6665737532.51459,7485083950.81337,6862068280.31836,8177973148.20352,8937021168.70744,9441819872.01445,9920011782.62244,10369388925.0003,10768277028.8769,10457002685.3014,10802988617.4924,11631436735.3228,12592035351.9007,13408690180.2945,14463744419.2113,16278099905.4024,17862524107.44,19497650563.7669,21080745974.714,22565748648.2683,22588074106.5796,24912560759.4264,24938173056.451,24209275403.9652,25022613533.2625,26013119290.3345,27807533658.1754,29845990264.1415,30447339698.0018,
Malaysia,MYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122856220978.573,139134711924.725,154949475897.136,174317891849.445,194441465888.831,218031283575.888,244231699103.697,266803228300.557,249949998046.884,269121239367.784,299511433201.75,307665498645.685,329380603292.233,354917785912.082,389196719509.591,422718912381.707,459833889097.241,501928314714.297,536415236419.847,532323905611.958,578511606785.605,621861803378.808,668155626860.022,691871113876.77,734947546649.784,750777096659.435,783874094211.83,829296989955.658,890335890542.976,946461544283.269,903778019520.953,
North America,NAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6490379748849.87,6702524728216.79,7096659757216.19,7464794172844.39,7931277596258.69,8314989034770.02,8786634111741.51,9335655061040.39,9859340366431.02,10480063824816.6,11156680388305.8,11523265696151.7,11911083311069.7,12485782014629.2,13301389764881.2,14212213878120.8,15060824050457.5,15758353321324.7,16060143338578.6,15760596726141.0,16360229075477.8,16977907249203.2,17669476183508.9,18343458824779.9,19153039151341.8,19837841138600.5,20428097528934.5,21313968775144.3,22470176245740.3,23292385160512.7,22729669147251.6,
Namibia,NAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5308668646.56245,5936339912.12366,6508133605.32809,6557163280.64009,6813039755.40468,7227114060.64816,7594303800.216,8056320651.55745,8415161538.58692,8824283778.98098,9336597396.18197,9653781353.35627,10276080462.2027,10910692811.8171,12579164957.0381,13299069319.6298,14670659354.2757,15874340723.425,16611939754.6648,16788122206.2693,18009436676.911,19321711402.13,20501646103.4227,21744370572.4317,23796468378.9393,24615023880.5389,24587611895.3828,24438091227.4492,25290094395.0424,25512950317.9096,23625657555.316,
New Caledonia,NCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6126579248.84709,6305929341.14197,6578677056.9687,6756276299.29826,7028541389.47302,7352252869.08934,7494396845.03627,7744931208.38114,8613167363.23263,8718340248.18975,8805522033.61938,9652699667.26045,10287657352.9455,10706160888.1824,11034391226.9781,12212333971.8195,13328143214.4493,14116293010.9088,15503491543.2257,15928273689.6012,17496153307.7067,18282764961.5946,20618757380.2004,20860788569.3309,21982232411.6596,22908092688.9161,23976535450.2026,25128463060.5944,27587261595.9677,29748064575.5361,31184406559.4145,
Nigeria,NGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195930289158.615,203282049710.946,217543594651.067,218167904737.798,218782577310.354,223207919304.82,236831901103.233,248147221995.91,257417573015.81,262659531968.492,282000569306.88,305239982399.302,357598985974.352,391001358105.168,438671520353.205,481459606032.987,526086113116.86,575824742732.046,626734458459.32,682266544598.871,745473030025.964,801440949035.347,833291994452.731,897506108480.495,971491854689.888,982912105652.4,973442207702.023,990700126987.351,1033992766474.73,1075693742556.29,1069124741673.76,
Nicaragua,NIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8238933408.47468,8501432336.48174,8728765856.81147,8900555792.96633,9394040381.37574,10158036596.2339,11000279813.2355,11641128326.1408,12209096368.6629,13256802829.3238,14109050158.5661,14845431500.1174,15193946918.8828,15866224448.841,17158908838.1749,18451100778.7733,19798970028.7305,21362952267.8077,22526525340.6718,21950844690.0245,23186046181.2999,25165569566.896,26490325310.9707,27949762382.7127,30355546777.3138,32944994652.2256,35895147406.1907,38334687318.9445,37934677109.6617,37192961728.051,36896921186.0482,
Netherlands,NLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286542749949.345,303457972056.002,315668733747.621,327215315770.401,344098764590.948,362260977580.398,380633710257.809,406143111835.01,435230615545.094,462796668420.942,507559373420.92,532415187523.824,556285472929.846,554087885182.436,583047016225.065,614044200508.505,670415498740.704,719797721460.126,763407743799.947,736543194741.756,748422216133.557,777880906388.857,792042289740.032,827475738129.662,830318571509.821,851884866008.706,890488127445.161,943739691874.959,996446719459.491,1023422581997.29,1033703786007.38,
Norway,NOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78260064583.9132,83402370224.3678,88352111895.5282,93019846807.6,99809179156.6773,106136616492.435,117499998885.91,126025613010.361,124906978407.393,136333970612.487,165880541991.868,170458684985.429,172360885220.162,176174682535.497,195385512770.541,220981890027.144,252424511834.579,263385439466.042,294277831349.971,267338645801.65,283183774154.001,307471559230.611,327987730556.922,340137921349.59,338506031929.012,313230605417.6,308522092432.707,337993790660.966,370815981929.882,357234985787.728,336996381517.09,
Nepal,NPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16238653956.5503,17856879280.9883,19013808322.6351,20213854214.2562,22341740952.7345,23601386762.3539,25314094843.1855,27067616434.2972,28197922190.2733,29867263345.2315,32428104548.3835,34730045830.217,35321778629.871,37397073025.4804,40202182964.6521,42896733424.7245,45681863708.2696,48509334991.9953,52471826868.8769,55268568227.5602,58605567479.5692,61877053748.719,67618420435.103,72735235363.1082,79300444354.3583,80942994652.63,81508795259.0645,98515977278.9959,108570881473.849,117865684028.745,116795055596.399,
Nauru,NRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43473161.1765791,43468921.2935774,48982915.4142354,38801879.8508849,48346989.1878828,53144249.9502108,59737237.3463041,67083599.8292964,76139498.5711791,101192728.359488,130441158.734672,136560824.196084,142922030.947144,137240725.229403,149105108.215904,151766860.347617,155361427.894073,
New Zealand,NZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49494148953.8073,50920076386.4824,52698533576.7729,57033823097.0293,61899494624.104,65810492915.3674,68930604408.3788,72388499334.5769,73810390775.1176,78923926226.423,82993411165.6987,87345928885.1912,92024844754.3231,96546618676.8686,102560104153.326,106147882736.156,116145778469.234,124052195848.734,127057661824.005,132009122772.214,135839532696.295,143362843769.664,145417090682.004,160993347759.546,168435445919.777,172758850728.072,188355651044.27,203544615883.473,208645225364.95,226248880630.193,226207243215.621,
OECD members,OED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18392024109716.2,19293418463882.2,20190583937648.1,20909170018749.1,22006846164733.2,23073926977411.7,24296291519551.8,25585804664078.6,26458553025011.6,27684759300208.4,29599635496412.4,30746764755860.0,31946747417904.9,33132374249934.6,35140942321001.4,37057853038593.3,39814441296280.8,42054397219570.0,43453972419487.1,42599394088300.7,44491831578484.4,46584956298341.0,48144668232065.1,50167914766292.6,52004844407463.7,53872440245078.1,56077479054191.4,58578345743636.4,61221464294762.1,62857114024060.6,61572260327178.0,
Oman,OMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47475087811.4113,52061774929.2984,57728459315.9758,62668017235.831,66486982428.3551,71273047007.6247,74788717104.6924,80719139119.8242,83784527708.0378,85275964114.7751,92893656160.4228,99186787591.1281,99646463251.8265,98788452922.5051,102758964894.258,108598482081.151,117895226670.494,126452739122.173,139483329967.047,149137450080.943,153461255008.689,161201808676.585,177869544675.061,181368915064.596,178708963770.913,152786414346.647,148656050467.365,155414922984.09,161194785555.496,162219641100.766,158919587428.929,
Other small states,OSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233319321418.562,249744471678.069,266504600837.185,284097197534.854,319878133625.255,348464170960.813,401270315400.758,456751344803.322,507630815964.931,528740800994.642,584291465507.34,644672055219.978,688976367798.797,711371440840.826,720775495858.209,627599968738.751,625728885982.172,682484745872.404,713357205550.906,741018332854.655,710165475762.833,
Pakistan,PAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206931869505.851,224758014287.681,247594369490.066,257918440389.365,273271419641.008,292847411431.705,312662312144.962,321481581867.596,333390732364.445,350582963621.084,373689170142.36,395459580240.132,411791177796.273,443669638569.24,489998729726.518,538198810114.935,587194838999.05,632108897413.246,655368177071.174,679063640412.278,698014005409.983,732179845261.482,752628769386.646,784863469118.625,827826438336.329,872096952150.657,898015616788.999,950381922984.568,1030000452685.18,1060388933616.92,1063130450790.48,
Panama,PAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12458027663.7108,14092433116.966,15595743363.4765,16836447709.2391,17686087801.4759,18373247218.5726,19472953885.2685,21101806077.7487,22905936891.5734,24146881342.3476,25357014387.5242,26062014033.6211,27064403993.8697,28726345470.9258,31718712036.341,35058764084.6087,39244959865.6579,45128637926.9358,50540686138.7398,51558989236.5181,55199649069.5973,62728252365.634,70433629057.6698,79815096474.9803,89329888739.9787,100479058234.003,112345910901.043,125038025712.747,132758886083.883,139155288120.14,115560209156.964,
Peru,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74143770963.5561,78352223828.4835,79704648623.2187,85872359474.6802,98501285929.1134,108020159986.626,113076788096.756,122553535406.459,123447656594.691,127102074784.06,133444567184.575,137214203633.683,146985987031.684,155951348486.552,168090446562.508,184220033794.452,204084376097.336,227418351671.242,253001150963.592,257723487424.436,282451550070.25,306596257463.361,317719593696.311,336325852091.006,346348573214.234,352617166513.571,371526141635.466,393259049121.626,418684963974.761,435551564551.279,391656783058.764,
Philippines,PHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163983834284.866,168789567163.677,173357108696.687,181338379471.196,193311220448.154,206493329511.302,222596953048.819,238328590857.245,239772012723.626,251373551531.672,268255671085.492,282498811825.423,297631709178.948,318580442973.872,348649015206.978,377277993169.49,409359854166.258,447760660961.114,476301485228.068,486883543636.327,528683546575.215,560551170594.159,612131229677.923,654004065669.745,699661967288.23,733864052008.592,798601364195.356,854095492050.13,930064933517.722,1004590126617.83,919368711912.142,
Palau,PLW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190216090.681277,206907187.313738,217703132.399058,214509691.854929,230981795.291155,247608231.886092,254066537.0618,266164491.03673,255652984.263926,240624794.852829,243954659.433047,265696392.306831,275321322.74806,270663312.273031,293020372.978762,318112918.699771,321182736.830548,316475938.609264,323726995.290261,323257777.062114,295297363.622449,
Papua New Guinea,PNG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6639095986.31893,7518876626.0269,8755250910.88874,10594210951.7763,11463404722.8847,11316099190.9644,12414469783.0373,12143084447.2391,11816919382.4454,12209967618.8101,12171489231.7443,12423375324.5928,12599830617.1216,13111558518.4258,13830943541.0776,15166649625.7077,16470960974.7984,18235232463.3391,18534820439.9422,19946175561.7518,22222378560.4404,22937846465.9927,24466489956.1347,25848109389.8893,29891822383.9012,32161672496.1072,34283191404.4384,36162298301.0827,36927139601.5901,39270375107.905,38352634153.0297,
Poland,POL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235596729851.94,226476247506.488,237463198521.195,252179319031.942,271196611427.13,296455778636.728,319647622867.951,345397548029.161,366829607250.753,388183852269.953,408300721265.83,425307710140.256,451281395936.757,469475440088.888,509873254482.811,530377303430.345,577929296231.782,640533438047.478,697829222312.143,734034112704.278,801657787640.279,868896495217.112,903836389469.131,934552749787.883,968368133404.101,1020392994001.52,1075392865943.42,1141694288588.02,1213408517146.27,1283148291764.73,1299444847807.88,
Pre-demographic dividend,PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617187419648.938,643982677011.867,681822479346.49,705501081892.808,723206793536.93,763077028344.699,823357651627.888,894439382741.599,980235372500.454,1046749460279.49,1137721240823.89,1213253412903.12,1285742555982.48,1272216413034.59,1482593846654.24,1616852734816.6,1769356057162.91,1923173436100.75,2086605320209.44,2200108005931.57,2369160636247.49,2523187705168.85,2644820410013.12,2837338482480.3,2994011508399.29,2923489736207.53,3000624935575.37,3164688444550.23,3327059838338.54,3498525363521.18,3436884345477.2,
Puerto Rico,PRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47448602551.7771,50183578794.9359,53669818358.62,57493770195.6418,61179563723.8364,65303847334.9391,68038144640.8741,72634473353.6833,77514417143.2785,82871686659.4032,87496409804.2904,95060805330.0945,97449415871.636,99312168338.8544,110908276205.467,112090682223.929,113855145216.054,115554132667.001,115629389160.507,114236101890.176,115089652314.995,117072536776.923,118421150151.172,119191962134.508,119064630803.291,118145537346.768,117008511226.768,114269312175.687,112159816435.005,115857133787.302,112676686084.799,
"Korea, Dem. People's Rep.",PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117538635022.563,126821459841.923,131124863812.243,131490098642.607,135593819096.963,144366106900.432,150129506991.605,159607574620.871,169543898888.825,181041025245.14,194238900586.281,202330973364.29,212108753260.396,218077802677.528,225170544275.135,238691088867.445,259718676385.131,271303432506.308,281542630016.914,279624307181.718,288243360048.273,282620727896.604,277991617084.959,292135407902.921,298951904406.531,307229815692.704,326364349265.682,340370495824.125,359198924420.589,372075451394.494,351924219905.62,
Paraguay,PRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22757118475.3287,24348650897.5219,25326005357.7021,27206133916.3667,29264795255.8983,31916998854.2091,33012890872.5413,35028838068.5231,35447195864.3348,35467755346.3347,35421506038.0042,35896535446.6631,36456528594.7727,38738007700.1589,41394995274.2048,43595093745.4089,47073456921.8114,50958684315.1685,55324714958.9277,55600908041.0245,62489732139.7217,66529576563.4646,64335334008.0026,72020277433.9387,75593778277.3937,76830436044.7365,81617333082.6948,86460026414.3883,91372827688.1943,92630229924.6623,93216290716.5081,
West Bank and Gaza,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5210403724.60484,5698341406.10629,5873187514.0263,6855047388.2775,7925878346.72049,8706084848.00788,8139146304.33743,7543243944.76472,6705568348.31758,7787394468.28073,9750419442.78057,11189317194.7352,11413046552.6457,12163605499.313,13321437375.073,14576497060.6894,15598299788.3462,17452978799.9046,20918175413.8462,21898799774.892,22995977751.4845,25425839150.9811,27536200878.2475,28518507331.4937,29561577551.5077,30499319579.6501,27330338036.4308,
Pacific island small states,PSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4847711172.31375,4978235474.54306,5375727160.88246,5655428894.98211,6051035969.79566,6424653719.27085,6778440865.4912,6800777354.30898,6985227045.92312,7500908659.62638,7558263204.18252,7834418564.47652,8149450688.73118,8451845150.1212,9059411204.65217,9509235290.75527,10013352180.1877,10342046248.4232,10704300736.0974,10659632848.3905,11109580852.4058,11748683284.6694,12349131604.9465,13130266165.0262,14880835400.8344,16027644049.7618,16600326653.2511,17643085905.9695,18635250167.7918,19061793633.3161,17046867622.5402,
Post-demographic dividend,PST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17366361857184.5,18172230638160.4,18920830071132.3,19537033407696.2,20502468788557.9,21476831983309.1,22517528927300.7,23623781397028.2,24546552716091.0,25732634857254.2,27494493213372.0,28617195963742.2,29759268648141.9,30885159988732.8,32721673177487.7,34488680174294.9,36919479901275.0,38950228128780.6,40149263441677.6,39245474446583.1,40835500728381.7,42502380797199.0,43822519934714.0,45623785490746.4,47073256337841.0,48538547943861.5,50422304643092.5,52630589693802.0,55060563153427.7,56676968826051.4,55356288119520.7,
French Polynesia,PYF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57364499460.3035,60907971032.4376,66315087918.7807,70059328669.0253,85772614228.9539,95071305625.7056,123581683778.739,149725488626.977,179599118634.564,202605877010.753,245124506935.082,283715621799.724,311040857105.68,322984775359.257,317405707362.121,238529336835.754,220585134010.778,249963056688.56,259125458441.551,265566484615.656,259205427422.847,
Romania,ROU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122447269446.258,110235220909.38,102862562123.494,106910628423.171,113487054061.437,123089333018.905,129922698881.164,125492465164.348,124787660270.006,125764153624.448,131248401045.549,144271125997.381,155641760899.068,163101372738.626,192858200278.813,204713848800.884,244928320696.08,286098807346.464,344671322915.656,338749155485.327,343716127791.367,360565719069.261,378486474800.034,395315930297.463,411273183709.1,428132941912.141,478202982766.416,531674961946.224,570766603683.811,617983194438.429,619402401987.94,
Russian Federation,RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1187861838265.52,1166054436844.48,1019326150452.28,953032494667.731,851031811041.719,832874933680.043,817526684921.467,843109809492.514,807029157570.942,870676186417.134,1000581025238.43,1074585972513.87,1167897269467.94,1338656016320.21,1473342751156.18,1696729209938.25,2133189651012.88,2377454045295.71,2878201315078.6,2768599517939.51,2927003701117.15,3259319197327.18,3480299219245.86,3741783381914.27,3763534951277.15,3526235948513.73,3538975998887.58,3807101264909.28,4231840335161.64,4398115327280.76,4367291684000.63,
Rwanda,RWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4046915724.82806,4078576833.71111,4416506081.71785,4154582723.66659,2111124100.93335,2914609341.14963,3346263952.90714,3877837229.99656,4268874304.05835,4518967353.9365,5006723106.67392,5550658114.24349,6382285632.4202,6643982367.88683,7330996663.39397,8268261502.88468,9304482431.92914,10283743045.1187,11653895063.5629,12476455357.4564,13547605683.3363,14931297606.396,15704971170.7794,16685159010.3914,18916130212.6089,20516047508.4757,21965081417.0531,23665375199.0851,26312677787.8914,29316196686.7262,28673963648.7555,
South Asia,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410037696480.05,1486329166873.35,1607910856318.99,1717362329357.27,1859754965357.76,2030223917163.64,2208728109111.65,2331992800734.67,2488897368423.86,2719547760826.4,2893392827659.64,3089559750325.18,3251670881750.39,3554784590048.65,3927148886115.7,4356537115755.4,4831943068242.15,5322183577367.77,5599089142638.25,6039034875289.21,6571091928385.96,7048797328729.67,7698345358320.45,8115578997724.88,8524714304086.09,8997144234395.87,9667844565849.8,10352072609228.2,11283286042394.1,11947248357696.8,11388327588587.2,
Saudi Arabia,SAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520572872295.365,618946426092.136,658294849348.661,664708437462.01,682695945883.313,698489703002.371,730038264997.722,751294684384.332,781733000111.398,763176096022.208,824128263723.029,832007957772.08,821341582005.739,930645164263.937,1031758941663.34,1123197697644.56,1189455013316.06,1243968072371.53,1347422313490.73,1329736076668.46,1413023526509.85,1586748761440.38,1672470748662.26,1680157969499.48,1722861781928.91,1541832118112.29,1475671785716.99,1565891922036.52,1642519382454.66,1677381920340.44,1627884487834.37,
Sudan,SDN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42049820806.2826,46736976940.9663,50946424687.0276,54536814696.7802,56261890053.2292,60886474576.9936,65671219852.9251,73908921300.8478,77960990913.5906,81541518010.4335,88654549686.3687,96488390454.8309,103901827658.205,112486916197.908,121453815523.6,132304803177.761,145211494312.624,157664278239.662,166913969532.52,163531534767.971,171820049956.017,169772374359.292,137749753316.058,142297814095.814,168144123941.597,172514150125.254,189556515893.704,187694696441.513,187048429681.729,186240409289.874,181643343385.279,
Senegal,SEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11686096426.6036,12402650207.4503,12852770945.599,13336394274.9418,13614709884.6577,14660340894.4208,15230324716.7775,15974817650.706,17107494252.6593,18444929139.2922,19590282317.9705,20883012159.9332,21227904753.2173,22831658339.9566,24535017266.562,26389727744.8727,27822032731.6655,29377101408.4643,31057569224.0691,32155589440.4173,33633348478.6754,34793989168.2758,36713666049.6607,37797219083.6145,40124398370.99,43317631004.2569,46119109741.5674,49402166472.861,53729452837.9881,57096219876.2452,58650972951.8661,
Singapore,SGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72583218103.9922,80056715240.1844,87317789254.0625,99633807155.306,113054534233.087,123736835695.841,135416536293.511,149306016233.798,147671762067.489,158378637291.194,176555260886.955,178499066149.368,188420566534.403,200624771257.025,226256929165.23,250473673662.082,281291609939.514,314908127715.272,327031199674.358,329922989546.628,382249269336.188,414966621180.859,435964936235.077,448140098629.224,461771555846.862,481405402043.147,501388381069.58,535130768667.215,567144561807.731,585034474549.946,560165873618.196,
Solomon Islands,SLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427068921.955894,468002057.038894,539479237.993616,574353288.004577,634147770.505887,712789624.741472,737512491.580049,743816336.229065,761956817.958363,769199118.934762,674135495.111153,634060673.015832,626077733.240387,679323467.53893,744018624.520993,809700386.351899,874771931.333978,938273588.611422,1012070713.89679,1045858302.00826,1149213946.67147,1258537023.05926,1306537562.62904,1400340707.25936,1441238170.33636,1475564398.5544,1578718247.95047,1694345445.46434,1803460128.9931,1857756824.47658,1798975726.15899,
Sierra Leone,SLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3351755314.20052,3546601561.79011,2937746311.80183,3048718811.15732,3053183796.0014,2867837237.43858,2971564076.09482,2846936445.08696,2930369487.02821,2913840472.49894,3177161972.51886,3040823196.6813,3904932067.97406,4347875138.85169,4759522724.64317,5128879257.96306,5507285056.94803,6110932421.22898,6566100374.82165,6827083515.21472,7275897099.73723,7896957783.01499,9435032175.55611,11988314917.5541,12544191365.3844,11379594527.5419,11701373301.6946,12234073367.6414,12961849972.1804,13886443216.6103,13777090820.559,
El Salvador,SLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15423267823.2342,16183075926.036,17714140214.8174,19189120321.8649,20518481332.2515,21940463613.6324,22523484782.7438,23645660726.6252,24546004637.0845,25438755781.557,26300772303.6217,27114079679.0371,27976188462.1774,28941803133.0465,29985317576.9101,31757380207.1374,34139977800.149,35709030852.6526,37177813961.2185,36679301661.7836,37888449855.4854,40156336831.723,40803596215.319,43092721853.0424,45533860833.6507,48056303342.8847,51094632264.7787,54005533544.6624,56647304659.3443,59032306654.3691,54616966044.1694,
San Marino,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1147355401.48703,1246890390.84638,1379357764.76292,1440926413.75337,1554674946.53331,1584174584.01895,1676088180.67272,1799507282.58685,1900560234.00086,2033070987.69927,2236105202.49589,2268180980.3412,2049589837.84752,1959977347.08304,1834547471.48532,1748023888.7721,1740502670.69306,1825987815.79293,1850298479.64329,1924933739.58333,1982111206.95374,2061055359.75184,2147665958.107,,
